,date,store,item,sales
38704,2017-12-17,9,17,32.79
38705,2017-12-17,5,10,55.95
38706,2017-12-17,9,41,19.41
38707,2017-12-17,2,36,101.93
38708,2017-12-17,10,8,80.79
38709,2017-12-17,5,23,25.23
38710,2017-12-17,9,5,17.57
38711,2017-12-17,8,33,79.97
38712,2017-12-17,4,5,23.64
38713,2017-12-17,1,12,59.68
38714,2017-12-17,9,25,93.18
38715,2017-12-17,6,48,38.93
38716,2017-12-17,2,40,37.52
38717,2017-12-17,6,39,28.88
38718,2017-12-17,6,27,11.27
38719,2017-12-17,1,35,61.9
38720,2017-12-17,10,31,63.64
38721,2017-12-17,8,50,81.22
38722,2017-12-17,9,37,23.59
38723,2017-12-17,10,12,77.37
38724,2017-12-17,1,22,65.95
38725,2017-12-17,9,18,84.94
38726,2017-12-17,1,41,20.84
38727,2017-12-17,3,27,27.12
38728,2017-12-17,8,11,83.3
38729,2017-12-17,1,45,66.51
38730,2017-12-17,8,49,32.79
38731,2017-12-17,1,8,70.81
38732,2017-12-17,1,38,80.66
38733,2017-12-17,8,44,35.56
38734,2017-12-17,2,10,74.04
38735,2017-12-17,7,14,42.17
38736,2017-12-17,6,13,63.17
38737,2017-12-17,5,44,23.69
38738,2017-12-17,10,9,56.94
38739,2017-12-17,2,20,57.45
38740,2017-12-17,1,34,24.36
38741,2017-12-17,8,13,98.75
38742,2017-12-17,1,29,59.51
38743,2017-12-17,8,46,73.06
38744,2017-12-17,8,19,43.21
38745,2017-12-17,7,8,57.6
38746,2017-12-17,5,7,44.79
38747,2017-12-17,3,12,66.18
38748,2017-12-17,7,25,54.24
38749,2017-12-17,8,30,42.39
38750,2017-12-17,3,32,40.39
38751,2017-12-17,7,6,46.07
38752,2017-12-17,1,15,69.99
38753,2017-12-17,7,2,41.97
38754,2017-12-17,2,37,39.23
38755,2017-12-17,1,50,62.31
38756,2017-12-17,6,28,73.4
38757,2017-12-17,6,22,57.35
38758,2017-12-17,8,32,50.32
38759,2017-12-17,9,43,52.6
38760,2017-12-17,5,2,43.61
38761,2017-12-17,1,39,37.97
38762,2017-12-17,6,15,60.59
38763,2017-12-17,10,6,60.86
38764,2017-12-17,9,34,31.95
38765,2017-12-17,4,24,57.66
38766,2017-12-17,8,5,21.36
38767,2017-12-17,7,37,22.61
38768,2017-12-17,5,34,19.28
38769,2017-12-17,7,32,25.19
38770,2017-12-17,6,35,50.12
38771,2017-12-17,6,36,51.59
38772,2017-12-17,3,9,59.17
38773,2017-12-17,9,45,82.85
38774,2017-12-17,10,46,61.64
38775,2017-12-17,10,16,26.53
38776,2017-12-17,10,39,52.7
38777,2017-12-17,3,44,38.16
38778,2017-12-17,5,14,44.63
38779,2017-12-17,7,1,16.08
38780,2017-12-17,5,16,18.8
38781,2017-12-17,10,49,27.07
38782,2017-12-17,7,38,57.38
38783,2017-12-17,1,30,28.18
38784,2017-12-17,8,47,27.77
38785,2017-12-17,2,26,59.69
38786,2017-12-17,8,45,89.93
38787,2017-12-17,5,12,51.5
38788,2017-12-17,7,5,10.62
38789,2017-12-17,3,41,30.29
38790,2017-12-17,6,24,56.87
38791,2017-12-17,2,25,97.11
38792,2017-12-17,7,13,51.97
38793,2017-12-17,4,50,69.65
38794,2017-12-17,10,42,39.98
38795,2017-12-17,7,19,32.43
38796,2017-12-17,6,14,43.78
38797,2017-12-17,1,48,45.53
38798,2017-12-17,6,29,48.91
38799,2017-12-17,6,6,40.58
38800,2017-12-17,5,47,16.48
38801,2017-12-17,9,10,73.02
38802,2017-12-17,4,8,77.92
38803,2017-12-17,2,5,20.39
38804,2017-12-17,2,3,45.14
38805,2017-12-17,3,31,62.34
38806,2017-12-17,3,3,38.75
38807,2017-12-17,3,38,81.22
38808,2017-12-17,7,47,14.74
38809,2017-12-17,1,42,33.45
38810,2017-12-17,5,30,33.63
38811,2017-12-17,2,4,28.77
38812,2017-12-17,9,7,52.94
38813,2017-12-17,6,31,44.9
38814,2017-12-17,8,15,105.26
38815,2017-12-17,6,10,52.51
38816,2017-12-17,4,17,36.07
38817,2017-12-17,2,15,99.39
38818,2017-12-17,2,46,63.08
38819,2017-12-17,6,23,22.83
38820,2017-12-17,1,13,66.57
38821,2017-12-17,5,21,29.4
38822,2017-12-17,10,4,23.82
38823,2017-12-17,10,34,31.24
38824,2017-12-17,9,16,25.8
38825,2017-12-17,3,48,61.45
38826,2017-12-17,8,36,87.0
38827,2017-12-17,2,32,56.26
38828,2017-12-17,2,6,78.26
38829,2017-12-17,4,9,56.05
38830,2017-12-17,7,9,32.54
38831,2017-12-17,2,28,104.66
38832,2017-12-17,10,22,84.77
38833,2017-12-17,3,47,21.04
38834,2017-12-17,1,20,38.9
38835,2017-12-17,6,34,17.33
38836,2017-12-17,1,21,31.87
38837,2017-12-17,10,17,36.16
38838,2017-12-17,1,36,55.52
38839,2017-12-17,7,15,50.18
38840,2017-12-17,2,48,64.62
38841,2017-12-17,2,39,56.51
38842,2017-12-17,3,11,69.03
38843,2017-12-17,2,1,22.13
38844,2017-12-17,7,35,42.04
38845,2017-12-17,6,33,60.3
38846,2017-12-17,5,24,45.97
38847,2017-12-17,8,31,65.91
38848,2017-12-17,1,23,24.67
38849,2017-12-17,6,2,46.61
38850,2017-12-17,8,4,32.48
38851,2017-12-17,1,9,41.09
38852,2017-12-17,5,22,55.76
38853,2017-12-17,1,37,24.01
38854,2017-12-17,7,46,38.26
38855,2017-12-17,4,46,54.48
38856,2017-12-17,10,19,44.91
38857,2017-12-17,1,31,51.84
38858,2017-12-17,6,47,17.89
38859,2017-12-17,8,25,90.4
38860,2017-12-17,3,21,39.73
38861,2017-12-17,4,42,36.44
38862,2017-12-17,6,16,19.32
38863,2017-12-17,4,45,81.51
38864,2017-12-17,10,27,20.76
38865,2017-12-17,1,2,49.35
38866,2017-12-17,6,20,36.77
38867,2017-12-17,3,30,42.51
38868,2017-12-17,7,50,44.36
38869,2017-12-17,6,41,12.83
38870,2017-12-17,4,44,35.27
38871,2017-12-17,8,28,102.09
38872,2017-12-17,2,21,48.76
38873,2017-12-17,9,46,57.98
38874,2017-12-17,2,49,32.61
38875,2017-12-17,1,47,15.6
38876,2017-12-17,9,19,46.15
38877,2017-12-17,4,6,63.92
38878,2017-12-17,8,38,95.52
38879,2017-12-17,5,33,53.0
38880,2017-12-17,10,44,33.75
38881,2017-12-17,7,23,16.69
38882,2017-12-17,7,3,23.51
38883,2017-12-17,5,38,65.38
38884,2017-12-17,1,25,69.2
38885,2017-12-17,4,12,71.24
38886,2017-12-17,4,43,58.75
38887,2017-12-17,1,16,23.94
38888,2017-12-17,8,16,29.6
38889,2017-12-17,9,13,75.61
38890,2017-12-17,2,27,33.28
38891,2017-12-17,4,21,39.55
38892,2017-12-17,4,39,41.6
38893,2017-12-17,2,33,78.88
38894,2017-12-17,8,41,34.25
38895,2017-12-17,9,50,69.03
38896,2017-12-17,8,1,22.47
38897,2017-12-17,8,21,46.16
38898,2017-12-17,5,13,57.8
38899,2017-12-17,7,16,15.47
38900,2017-12-17,6,37,20.13
38901,2017-12-17,9,22,85.2
38902,2017-12-17,3,45,83.14
38903,2017-12-17,3,40,29.53
38904,2017-12-17,1,49,27.82
38905,2017-12-17,4,10,72.06
38906,2017-12-17,4,33,65.47
38907,2017-12-17,3,8,95.38
38908,2017-12-17,8,23,26.43
38909,2017-12-17,7,27,14.17
38910,2017-12-17,6,11,52.16
38911,2017-12-17,9,39,49.23
38912,2017-12-17,3,4,21.27
38913,2017-12-17,3,17,29.69
38914,2017-12-17,3,29,69.85
38915,2017-12-17,5,31,50.18
38916,2017-12-17,6,8,64.79
38917,2017-12-17,4,1,23.33
38918,2017-12-17,10,11,66.25
38919,2017-12-17,2,7,75.71
38920,2017-12-17,1,32,42.15
38921,2017-12-17,7,42,26.27
38922,2017-12-17,6,5,10.38
38923,2017-12-17,10,32,45.01
38924,2017-12-17,6,4,19.63
38925,2017-12-17,6,12,39.95
38926,2017-12-17,2,34,38.37
38927,2017-12-17,3,20,54.16
38928,2017-12-17,4,22,83.26
38929,2017-12-17,6,32,25.75
38930,2017-12-17,8,43,63.25
38931,2017-12-17,5,32,27.24
38932,2017-12-17,5,35,49.69
38933,2017-12-17,1,18,84.09
38934,2017-12-17,9,26,39.31
38935,2017-12-17,9,42,36.34
38936,2017-12-17,6,49,16.59
38937,2017-12-17,9,30,42.17
38938,2017-12-17,4,34,26.76
38939,2017-12-17,2,23,36.11
38940,2017-12-17,7,31,33.9
38941,2017-12-17,8,35,79.03
38942,2017-12-17,4,14,57.69
38943,2017-12-17,4,31,59.83
38944,2017-12-17,1,4,22.8
38945,2017-12-17,4,41,27.72
38946,2017-12-17,10,24,71.85
38947,2017-12-17,10,48,54.75
38948,2017-12-17,9,23,26.69
38949,2017-12-17,2,50,85.49
38950,2017-12-17,9,40,39.57
38951,2017-12-17,10,35,62.04
38952,2017-12-17,6,42,23.18
38953,2017-12-17,8,3,42.23
38954,2017-12-17,2,19,46.98
38955,2017-12-17,7,41,11.85
38956,2017-12-17,9,9,52.67
38957,2017-12-17,9,36,79.19
38958,2017-12-17,2,16,30.51
38959,2017-12-17,7,24,40.96
38960,2017-12-17,4,28,87.05
38961,2017-12-17,7,44,23.06
38962,2017-12-17,9,29,65.49
38963,2017-12-17,2,31,80.72
38964,2017-12-17,10,5,19.57
38965,2017-12-17,3,24,65.6
38966,2017-12-17,5,19,29.38
38967,2017-12-17,1,1,19.73
38968,2017-12-17,1,3,26.74
38969,2017-12-17,7,4,13.03
38970,2017-12-17,8,42,42.67
38971,2017-12-17,3,14,66.96
38972,2017-12-17,10,26,50.69
38973,2017-12-17,6,50,49.59
38974,2017-12-17,3,25,90.78
38975,2017-12-17,8,9,66.26
38976,2017-12-17,10,43,56.16
38977,2017-12-17,5,42,20.71
38978,2017-12-17,3,15,92.21
38979,2017-12-17,6,46,42.08
38980,2017-12-17,2,41,31.42
38981,2017-12-17,7,43,31.98
38982,2017-12-17,6,9,37.14
38983,2017-12-17,9,38,79.29
38984,2017-12-17,6,3,26.61
38985,2017-12-17,5,39,31.93
38986,2017-12-17,5,6,44.35
38987,2017-12-17,4,20,41.55
38988,2017-12-17,2,13,92.31
38989,2017-12-17,5,29,48.11
38990,2017-12-17,7,22,52.9
38991,2017-12-17,7,39,26.18
38992,2017-12-17,1,7,41.96
38993,2017-12-17,6,40,22.27
38994,2017-12-17,4,16,26.22
38995,2017-12-17,1,46,52.99
38996,2017-12-17,3,19,45.29
38997,2017-12-17,5,48,42.69
38998,2017-12-17,4,49,24.85
38999,2017-12-17,5,18,64.67
39000,2017-12-18,9,12,52.11
39001,2017-12-18,6,3,18.42
39002,2017-12-18,3,40,27.76
39003,2017-12-18,2,35,47.28
39004,2017-12-18,4,43,39.81
39005,2017-12-18,1,25,41.06
39006,2017-12-18,3,3,24.97
39007,2017-12-18,10,10,47.69
39008,2017-12-18,7,3,20.69
39009,2017-12-18,10,18,63.22
39010,2017-12-18,10,41,14.44
39011,2017-12-18,3,1,20.0
39012,2017-12-18,3,46,40.81
39013,2017-12-18,9,46,33.27
39014,2017-12-18,1,14,36.96
39015,2017-12-18,10,29,41.7
39016,2017-12-18,8,31,49.83
39017,2017-12-18,6,20,28.4
39018,2017-12-18,9,30,30.26
39019,2017-12-18,6,26,24.83
39020,2017-12-18,5,20,24.6
39021,2017-12-18,5,33,32.6
39022,2017-12-18,4,45,49.25
39023,2017-12-18,4,6,38.11
39024,2017-12-18,6,4,7.68
39025,2017-12-18,1,21,20.44
39026,2017-12-18,10,44,22.86
39027,2017-12-18,5,18,43.01
39028,2017-12-18,9,20,35.21
39029,2017-12-18,10,5,13.07
39030,2017-12-18,2,17,29.32
39031,2017-12-18,10,40,22.47
39032,2017-12-18,1,16,18.01
39033,2017-12-18,8,16,20.41
39034,2017-12-18,3,41,12.44
39035,2017-12-18,8,12,59.18
39036,2017-12-18,7,13,34.78
39037,2017-12-18,7,33,25.38
39038,2017-12-18,7,26,19.1
39039,2017-12-18,6,44,15.26
39040,2017-12-18,10,17,24.88
39041,2017-12-18,6,34,11.64
39042,2017-12-18,8,27,17.07
39043,2017-12-18,3,47,15.05
39044,2017-12-18,4,7,35.13
39045,2017-12-18,8,10,59.57
39046,2017-12-18,7,22,39.69
39047,2017-12-18,2,28,74.78
39048,2017-12-18,4,9,38.28
39049,2017-12-18,2,16,20.34
39050,2017-12-18,5,6,26.32
39051,2017-12-18,5,26,28.67
39052,2017-12-18,3,48,40.36
39053,2017-12-18,10,20,33.96
39054,2017-12-18,8,42,23.37
39055,2017-12-18,8,36,55.66
39056,2017-12-18,5,1,10.52
39057,2017-12-18,10,34,17.1
39058,2017-12-18,5,17,13.34
39059,2017-12-18,7,18,37.79
39060,2017-12-18,1,13,51.44
39061,2017-12-18,10,43,32.86
39062,2017-12-18,2,46,49.93
39063,2017-12-18,2,45,71.62
39064,2017-12-18,9,31,44.62
39065,2017-12-18,10,47,11.19
39066,2017-12-18,8,28,58.06
39067,2017-12-18,6,31,32.26
39068,2017-12-18,5,31,28.22
39069,2017-12-18,7,50,32.28
39070,2017-12-18,8,43,45.35
39071,2017-12-18,10,21,27.08
39072,2017-12-18,3,30,32.74
39073,2017-12-18,8,15,71.79
39074,2017-12-18,4,34,15.17
39075,2017-12-18,7,11,29.94
39076,2017-12-18,9,7,36.03
39077,2017-12-18,5,36,31.03
39078,2017-12-18,1,42,19.85
39079,2017-12-18,7,5,5.29
39080,2017-12-18,6,17,14.13
39081,2017-12-18,4,39,33.27
39082,2017-12-18,3,38,51.74
39083,2017-12-18,5,46,30.63
39084,2017-12-18,5,37,13.3
39085,2017-12-18,9,48,33.25
39086,2017-12-18,4,13,61.85
39087,2017-12-18,2,3,32.15
39088,2017-12-18,9,10,49.9
39089,2017-12-18,10,7,43.8
39090,2017-12-18,8,24,58.74
39091,2017-12-18,1,24,32.88
39092,2017-12-18,6,37,15.56
39093,2017-12-18,6,6,28.91
39094,2017-12-18,6,11,28.18
39095,2017-12-18,7,19,13.85
39096,2017-12-18,10,42,29.05
39097,2017-12-18,3,17,30.26
39098,2017-12-18,6,49,11.87
39099,2017-12-18,4,36,50.67
39100,2017-12-18,2,25,63.32
39101,2017-12-18,6,33,31.07
39102,2017-12-18,10,39,33.82
39103,2017-12-18,3,6,37.23
39104,2017-12-18,9,1,17.11
39105,2017-12-18,3,44,19.71
39106,2017-12-18,6,1,12.82
39107,2017-12-18,2,24,56.86
39108,2017-12-18,8,3,23.47
39109,2017-12-18,7,1,11.39
39110,2017-12-18,1,30,18.66
39111,2017-12-18,7,4,6.56
39112,2017-12-18,7,38,38.55
39113,2017-12-18,2,30,41.18
39114,2017-12-18,2,13,77.28
39115,2017-12-18,7,36,37.19
39116,2017-12-18,4,1,14.56
39117,2017-12-18,8,47,17.48
39118,2017-12-18,10,46,42.36
39119,2017-12-18,2,42,28.69
39120,2017-12-18,9,41,10.83
39121,2017-12-18,9,5,11.58
39122,2017-12-18,4,5,12.78
39123,2017-12-18,5,13,42.24
39124,2017-12-18,4,27,12.54
39125,2017-12-18,9,34,17.54
39126,2017-12-18,4,33,40.89
39127,2017-12-18,3,45,55.01
39128,2017-12-18,5,34,10.8
39129,2017-12-18,5,45,50.0
39130,2017-12-18,3,9,43.16
39131,2017-12-18,9,3,22.3
39132,2017-12-18,6,36,32.8
39133,2017-12-18,7,10,30.36
39134,2017-12-18,8,13,72.91
39135,2017-12-18,2,38,67.66
39136,2017-12-18,4,26,37.17
39137,2017-12-18,7,39,24.73
39138,2017-12-18,1,50,36.82
39139,2017-12-18,3,13,69.01
39140,2017-12-18,7,34,8.26
39141,2017-12-18,9,32,29.25
39142,2017-12-18,6,22,39.3
39143,2017-12-18,5,7,27.17
39144,2017-12-18,8,30,34.91
39145,2017-12-18,8,32,31.76
39146,2017-12-18,5,15,43.3
39147,2017-12-18,9,13,62.34
39148,2017-12-18,6,15,53.43
39149,2017-12-18,10,2,39.58
39150,2017-12-18,9,49,20.39
39151,2017-12-18,9,27,12.4
39152,2017-12-18,3,25,60.63
39153,2017-12-18,5,43,22.4
39154,2017-12-18,9,4,16.91
39155,2017-12-18,7,6,25.14
39156,2017-12-18,1,28,52.27
39157,2017-12-18,3,16,17.09
39158,2017-12-18,4,24,47.2
39159,2017-12-18,3,39,26.72
39160,2017-12-18,1,29,43.03
39161,2017-12-18,1,46,39.78
39162,2017-12-18,3,24,46.62
39163,2017-12-18,7,17,13.6
39164,2017-12-18,9,36,52.99
39165,2017-12-18,7,40,16.31
39166,2017-12-18,2,22,63.31
39167,2017-12-18,7,24,28.99
39168,2017-12-18,3,32,35.08
39169,2017-12-18,4,3,20.63
39170,2017-12-18,10,49,22.0
39171,2017-12-18,10,15,62.15
39172,2017-12-18,10,8,50.89
39173,2017-12-18,5,10,39.63
39174,2017-12-18,4,25,61.39
39175,2017-12-18,2,19,31.95
39176,2017-12-18,4,40,22.49
39177,2017-12-18,7,15,43.42
39178,2017-12-18,7,30,19.95
39179,2017-12-18,5,11,34.21
39180,2017-12-18,3,7,41.68
39181,2017-12-18,6,24,32.15
39182,2017-12-18,9,39,30.27
39183,2017-12-18,8,50,52.27
39184,2017-12-18,1,49,18.68
39185,2017-12-18,1,35,39.84
39186,2017-12-18,10,12,51.77
39187,2017-12-18,5,40,18.47
39188,2017-12-18,2,20,39.88
39189,2017-12-18,2,8,64.63
39190,2017-12-18,10,19,30.28
39191,2017-12-18,6,47,8.9
39192,2017-12-18,5,24,35.36
39193,2017-12-18,4,21,30.14
39194,2017-12-18,4,10,47.27
39195,2017-12-18,5,19,17.6
39196,2017-12-18,8,4,17.67
39197,2017-12-18,1,9,29.5
39198,2017-12-18,5,27,14.0
39199,2017-12-18,1,3,20.35
39200,2017-12-18,8,34,21.42
39201,2017-12-18,4,46,43.26
39202,2017-12-18,4,37,18.86
39203,2017-12-18,9,44,19.41
39204,2017-12-18,9,38,47.15
39205,2017-12-18,4,20,32.71
39206,2017-12-18,5,22,44.68
39207,2017-12-18,9,15,63.85
39208,2017-12-18,1,22,58.74
39209,2017-12-18,1,44,12.32
39210,2017-12-18,9,42,22.41
39211,2017-12-18,7,31,27.29
39212,2017-12-18,8,20,34.66
39213,2017-12-18,9,24,54.3
39214,2017-12-18,2,9,42.96
39215,2017-12-18,3,5,9.05
39216,2017-12-18,6,32,21.56
39217,2017-12-18,9,28,62.95
39218,2017-12-18,2,50,51.02
39219,2017-12-18,2,29,56.13
39220,2017-12-18,8,6,44.56
39221,2017-12-18,9,17,23.51
39222,2017-12-18,1,10,41.38
39223,2017-12-18,8,1,20.72
39224,2017-12-18,4,41,17.57
39225,2017-12-18,6,48,27.49
39226,2017-12-18,9,47,12.35
39227,2017-12-18,4,22,50.04
39228,2017-12-18,3,35,51.42
39229,2017-12-18,8,11,63.03
39230,2017-12-18,3,27,20.65
39231,2017-12-18,10,24,52.19
39232,2017-12-18,1,8,37.78
39233,2017-12-18,10,13,63.98
39234,2017-12-18,1,38,50.89
39235,2017-12-18,4,48,34.5
39236,2017-12-18,3,29,49.91
39237,2017-12-18,10,32,28.55
39238,2017-12-18,6,13,40.02
39239,2017-12-18,10,28,60.74
39240,2017-12-18,8,18,61.67
39241,2017-12-18,3,22,60.81
39242,2017-12-18,10,9,36.33
39243,2017-12-18,6,5,7.62
39244,2017-12-18,8,41,13.8
39245,2017-12-18,5,3,17.18
39246,2017-12-18,8,46,39.85
39247,2017-12-18,10,1,17.79
39248,2017-12-18,7,28,40.7
39249,2017-12-18,6,27,10.44
39250,2017-12-18,10,45,55.64
39251,2017-12-18,3,2,43.56
39252,2017-12-18,5,23,11.44
39253,2017-12-18,9,25,52.85
39254,2017-12-18,4,23,18.03
39255,2017-12-18,3,19,28.41
39256,2017-12-18,1,6,31.63
39257,2017-12-18,1,12,41.26
39258,2017-12-18,10,33,51.52
39259,2017-12-18,10,50,48.01
39260,2017-12-18,3,34,18.72
39261,2017-12-18,5,8,41.99
39262,2017-12-18,2,7,48.83
39263,2017-12-18,9,50,44.38
39264,2017-12-18,5,50,27.16
39265,2017-12-18,2,40,25.49
39266,2017-12-18,5,44,14.48
39267,2017-12-18,2,10,59.03
39268,2017-12-18,3,18,58.3
39269,2017-12-18,10,35,40.81
39270,2017-12-18,2,43,47.76
39271,2017-12-18,8,49,24.75
39272,2017-12-18,8,26,34.68
39273,2017-12-18,7,32,19.23
39274,2017-12-18,8,23,22.62
39275,2017-12-18,7,12,29.68
39276,2017-12-18,1,41,12.1
39277,2017-12-18,7,16,10.75
39278,2017-12-18,9,37,22.65
39279,2017-12-18,10,31,42.79
39280,2017-12-18,1,4,15.6
39281,2017-12-18,8,9,37.93
39282,2017-12-18,7,48,22.71
39283,2017-12-18,1,11,39.47
39284,2017-12-18,9,14,40.75
39285,2017-12-18,4,42,22.17
39286,2017-12-18,1,45,44.29
39287,2017-12-18,2,14,45.58
39288,2017-12-18,9,8,57.33
39289,2017-12-18,5,35,25.66
39290,2017-12-18,9,18,55.69
39291,2017-12-18,2,44,22.05
39292,2017-12-18,4,31,31.32
39293,2017-12-18,2,1,24.14
39294,2017-12-18,1,2,32.91
39295,2017-12-18,7,42,18.54
39296,2017-12-18,8,40,24.61
39297,2017-12-18,6,39,20.35
39298,2017-12-18,6,12,37.73
39299,2017-12-18,10,30,29.54
39300,2017-12-18,9,35,39.85
39301,2017-12-18,6,2,32.84
39302,2017-12-18,5,49,11.92
39303,2017-12-18,8,25,64.26
39304,2017-12-18,1,31,36.47
39305,2017-12-18,2,2,44.27
39306,2017-12-18,3,49,22.55
39307,2017-12-18,7,7,28.02
39308,2017-12-18,8,8,66.3
39309,2017-12-18,4,50,42.44
39310,2017-12-18,1,37,15.62
39311,2017-12-18,1,17,17.34
39312,2017-12-18,6,18,37.58
39313,2017-12-18,4,14,43.34
39314,2017-12-18,7,14,25.99
39315,2017-12-18,2,49,26.49
39316,2017-12-18,8,44,22.55
39317,2017-12-18,3,43,35.05
39318,2017-12-18,9,33,49.19
39319,2017-12-18,10,38,53.28
39320,2017-12-18,10,36,69.32
39321,2017-12-18,2,27,15.54
39322,2017-12-18,7,29,25.65
39323,2017-12-18,5,16,15.24
39324,2017-12-18,3,28,61.57
39325,2017-12-18,6,8,38.92
39326,2017-12-18,6,21,17.58
39327,2017-12-18,1,39,31.58
39328,2017-12-18,6,43,23.78
39329,2017-12-18,3,4,15.55
39330,2017-12-18,5,2,31.74
39331,2017-12-18,5,14,27.7
39332,2017-12-18,4,47,17.08
39333,2017-12-18,3,50,46.92
39334,2017-12-18,10,11,41.78
39335,2017-12-18,2,41,13.54
39336,2017-12-18,8,17,30.86
39337,2017-12-18,2,47,15.85
39338,2017-12-18,7,43,26.29
39339,2017-12-18,5,12,35.52
39340,2017-12-18,2,26,32.75
39341,2017-12-18,7,25,34.05
39342,2017-12-18,7,2,24.69
39343,2017-12-18,10,23,17.61
39344,2017-12-18,3,37,24.17
39345,2017-12-18,7,8,34.02
39346,2017-12-18,8,19,36.79
39347,2017-12-18,1,7,30.09
39348,2017-12-18,4,28,61.82
39349,2017-12-18,8,37,21.95
39350,2017-12-18,10,3,23.81
39351,2017-12-18,1,1,15.73
39352,2017-12-18,9,43,31.54
39353,2017-12-18,8,5,10.37
39354,2017-12-18,6,28,40.39
39355,2017-12-18,9,45,51.25
39356,2017-12-18,9,21,28.79
39357,2017-12-18,6,35,35.57
39358,2017-12-18,2,37,32.12
39359,2017-12-18,10,6,46.69
39360,2017-12-18,4,2,38.9
39361,2017-12-18,8,45,57.66
39362,2017-12-18,1,43,30.19
39363,2017-12-18,9,6,38.83
39364,2017-12-18,6,45,44.27
39365,2017-12-18,6,9,31.44
39366,2017-12-18,8,39,34.7
39367,2017-12-18,7,21,18.79
39368,2017-12-18,8,29,47.03
39369,2017-12-18,4,49,20.27
39370,2017-12-18,5,29,30.34
39371,2017-12-18,6,38,36.13
39372,2017-12-18,3,10,49.74
39373,2017-12-18,10,16,16.88
39374,2017-12-18,6,7,31.25
39375,2017-12-18,5,48,22.57
39376,2017-12-18,2,36,63.44
39377,2017-12-18,1,18,47.06
39378,2017-12-18,1,15,48.34
39379,2017-12-18,7,37,12.88
39380,2017-12-18,2,18,64.81
39381,2017-12-18,2,33,63.11
39382,2017-12-18,3,42,22.86
39383,2017-12-18,9,40,19.05
39384,2017-12-18,4,29,45.92
39385,2017-12-18,1,34,15.76
39386,2017-12-18,4,11,49.08
39387,2017-12-18,2,12,57.23
39388,2017-12-18,1,40,23.58
39389,2017-12-18,8,33,46.82
39390,2017-12-18,8,35,51.52
39391,2017-12-18,3,12,50.6
39392,2017-12-18,7,49,13.85
39393,2017-12-18,9,29,35.35
39394,2017-12-18,5,42,16.83
39395,2017-12-18,9,26,35.32
39396,2017-12-18,4,12,52.37
39397,2017-12-18,1,48,22.4
39398,2017-12-18,7,47,8.02
39399,2017-12-18,6,10,35.0
39400,2017-12-18,3,8,55.77
39401,2017-12-18,5,38,45.2
39402,2017-12-18,7,45,36.17
39403,2017-12-18,5,9,25.7
39404,2017-12-18,5,32,20.74
39405,2017-12-18,7,27,13.76
39406,2017-12-18,6,14,25.53
39407,2017-12-18,5,47,6.64
39408,2017-12-18,7,20,23.67
39409,2017-12-18,9,22,61.79
39410,2017-12-18,4,4,17.43
39411,2017-12-18,2,5,10.02
39412,2017-12-18,9,9,32.23
39413,2017-12-18,8,21,32.89
39414,2017-12-18,6,19,16.8
39415,2017-12-18,4,8,53.42
39416,2017-12-18,4,30,25.79
39417,2017-12-18,5,5,8.08
39418,2017-12-18,5,4,9.07
39419,2017-12-18,3,15,71.06
39420,2017-12-18,3,31,44.5
39421,2017-12-18,4,32,24.28
39422,2017-12-18,9,2,44.62
39423,2017-12-18,9,11,40.72
39424,2017-12-18,2,15,65.69
39425,2017-12-18,4,17,23.46
39426,2017-12-18,8,2,55.3
39427,2017-12-18,8,48,44.92
39428,2017-12-18,2,48,47.06
39429,2017-12-18,1,26,26.26
39430,2017-12-18,2,31,53.38
39431,2017-12-18,2,21,32.92
39432,2017-12-18,1,33,33.9
39433,2017-12-18,2,6,52.01
39434,2017-12-18,6,23,13.74
39435,2017-12-18,10,22,61.36
39436,2017-12-18,10,14,40.1
39437,2017-12-18,9,16,14.11
39438,2017-12-18,6,40,15.63
39439,2017-12-18,3,14,51.93
39440,2017-12-18,4,19,27.56
39441,2017-12-18,2,34,25.72
39442,2017-12-18,10,48,38.48
39443,2017-12-18,4,44,18.4
39444,2017-12-18,4,18,54.87
39445,2017-12-18,6,42,18.12
39446,2017-12-18,8,22,74.22
39447,2017-12-18,1,47,14.71
39448,2017-12-18,2,4,16.48
39449,2017-12-18,5,21,22.23
39450,2017-12-18,6,50,34.42
39451,2017-12-18,9,23,21.03
39452,2017-12-18,6,25,42.18
39453,2017-12-18,4,35,43.71
39454,2017-12-18,10,37,23.61
39455,2017-12-18,5,25,37.66
39456,2017-12-18,7,35,34.57
39457,2017-12-18,2,32,40.29
39458,2017-12-18,7,46,27.22
39459,2017-12-18,6,46,33.97
39460,2017-12-18,10,27,13.36
39461,2017-12-18,3,11,47.73
39462,2017-12-18,7,9,20.54
39463,2017-12-18,4,15,69.97
39464,2017-12-18,4,16,21.93
39465,2017-12-18,4,38,51.75
39466,2017-12-18,3,36,41.37
39467,2017-12-18,6,30,23.96
39468,2017-12-18,3,21,35.81
39469,2017-12-18,3,23,21.44
39470,2017-12-18,1,32,27.4
39471,2017-12-18,6,16,12.51
39472,2017-12-18,3,33,52.93
39473,2017-12-18,8,38,63.28
39474,2017-12-18,7,23,11.2
39475,2017-12-18,7,41,11.53
39476,2017-12-18,5,41,11.71
39477,2017-12-18,1,19,25.7
39478,2017-12-18,8,7,44.19
39479,2017-12-18,5,39,18.16
39480,2017-12-18,1,36,45.53
